1_0	SELECT COUNT(*) FROM event_log WHERE activity = 'Fim da viagem';	SELECT count(*) FROM event_log WHERE activity = 'Fim da viagem'	easy	1
2_9	SELECT COUNT(*) FROM event_log WHERE activity = 'Fim da viagem' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'Fim da viagem' AND resource = 'James'	medium	1
2_10	SELECT count(*) FROM event_log WHERE activity = 'Fim da viagem' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'Fim da viagem' AND resource = 'James'	medium	1
3_0	SELECT COUNT(*), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_1	SELECT COUNT(*), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_2	SELECT COUNT(*), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_3	SELECT COUNT(*), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_4	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_5	SELECT resource, COUNT(*) FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_6	SELECT resource, COUNT(*) FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_7	SELECT COUNT(*), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_8	SELECT COUNT(DISTINCT id), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_9	SELECT COUNT(DISTINCT activity), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_10	SELECT resource, COUNT(DISTINCT idcase) FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
4_0	SELECT count(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_1	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_2	SELECT count(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_3	SELECT count(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_4	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_5	SELECT count(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_6	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
5_0	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_1	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_2	SELECT idcase FROM event_log WHERE timestamp LIKE '2018-03%';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_3	SELECT idcase FROM event_log WHERE timestamp LIKE '2018-03-%';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_4	SELECT idcase FROM event_log WHERE timestamp LIKE '%-03-2018' ORDER BY timestamp DESC LIMIT 1;	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_5	SELECT idcase FROM event_log WHERE timestamp = '2018-03-01';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_6	SELECT idcase FROM event_log WHERE activity = 'Fim da viagem' AND timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase HAVING COUNT(DISTINCT id) > 1;	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_7	SELECT idcase FROM event_log WHERE activity = 'Fim da viagem' AND timestamp BETWEEN '2018-03-01' AND '2018-03-31';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
6_0	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_1	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_2	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_3	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_4	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_5	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_6	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_7	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas' GROUP BY idcase;	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	0
6_8	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_9	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_10	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	1
6_11	SELECT id FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	0
6_12	SELECT * FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	0
7_0	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_1	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_2	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_3	SELECT COUNT(DISTINCT id) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	0
7_4	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_5	SELECT COUNT(DISTINCT idcase) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	0
7_6	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_7	SELECT COUNT (DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_8	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_9	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_10	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_11	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
7_12	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	1
8_0	SELECT resource, SUM(cost) FROM event_log GROUP BY resource;	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	0
8_1	SELECT resource, COUNT(*) FROM event_log GROUP BY resource;	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	1
8_2	SELECT resource, COUNT(*) FROM event_log GROUP BY resource;	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	1
8_3	SELECT resource, SUM(cost) FROM event_log GROUP BY resource;	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	0
9_0	SELECT idcase FROM event_log WHERE cost > 2225;	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	1
9_1	SELECT idcase FROM event_log GROUP BY idcase HAVING SUM(cost) > 2225;	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
9_2	SELECT idcase FROM event_log WHERE cost > 2.225 GROUP BY idcase HAVING COUNT(*) > 3;	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
9_3	SELECT idcase FROM event_log WHERE cost > 2225;	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	1
9_4	SELECT idcase FROM event_log WHERE cost > 2225;	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	1
10_0	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_1	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_2	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_3	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_4	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_5	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_6	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_7	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_8	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_9	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_10	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) IN (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 5);	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
11_0	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_1	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_2	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	1
11_3	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_4	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_5	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	1
11_6	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY resource);	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_7	SELECT resource, COUNT(DISTINCT idcase) FROM event_log GROUP BY resource ORDER BY COUNT(DISTINCT idcase) DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	1
12_0	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	1
12_1	SELECT resource, count(*) FROM event_log GROUP BY resource ORDER BY count(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	1
12_2	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	1
12_3	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	1
12_4	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	1
12_5	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	1
13_0	SELECT * FROM event_log WHERE cost != 0;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_1	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_2	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_3	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_4	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_5	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_6	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_7	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_8	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_9	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
14_0	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento';	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	1
14_1	SELECT DISTINCT idcase from event_log WHERE (activity = 'Início da viagem' OR activity = 'Fim da viagem') and idcase NOT IN (SELECT idcase from event_log WHERE activity = 'Requisição de pagamento' INTERSECT SELECT idcase from event_log WHERE activity = 'Pagamento efetuado');	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	0
14_2	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento' ORDER BY timestamp, resource;	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	1
14_3	SELECT * FROM event_log WHERE activity IN ('Início da viagem', 'Requisição de pagamento');	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	1
14_4	SELECT * FROM event_log WHERE (activity = 'Início da viagem' OR activity = 'Requisição de pagamento');	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	1
15_0	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY activity);	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_1	SELECT activity FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 3;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_2	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM event_log GROUP BY activity);	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_3	SELECT activity FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	1
15_4	SELECT activity FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	1
16_0	SELECT activity, COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	1
16_1	SELECT activity, COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	1
16_2	SELECT activity, COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	1
16_3	SELECT activity, COUNT(*) as quantidade FROM event_log GROUP BY activity ORDER BY quantidade DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	1
17_0	SELECT * FROM event_log WHERE strftime('%Y', timestamp) = '2017';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	1
17_1	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2017-12-31';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	0
17_2	SELECT * FROM event_log WHERE strftime('%Y', timestamp) = '2017';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	1
17_3	SELECT * FROM event_log WHERE timestamp LIKE '%/%/17%';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	0
17_4	SELECT * FROM event_log WHERE strftime('%Y', timestamp) = '2017';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	1
17_5	SELECT * FROM event_log WHERE strftime('%Y', timestamp) = '2017';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	1
17_6	SELECT * FROM event_log WHERE strftime('%Y', timestamp) = '2017';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	1
17_7	SELECT * FROM event_log WHERE strftime('%Y', timestamp) = '2017';	SELECT * FROM event_log WHERE timestamp BETWEEN '2017-01-01' AND '2018-01-01'	easy	1
